Source Country,Destination Country,Path Length
Armenia,Marshall Islands,3
Armenia,Saint Pierre and Miquelon,3
Armenia,Faroe Islands,3
Armenia,Lesotho,3
Armenia,Swaziland,3
Armenia,Wallis and Futuna,4
Armenia,Micronesia,4
Armenia,Cocos (Keeling) Islands,4
Armenia,Christmas Island,3
Latvia,Guinea-Bissau,3
Latvia,Somalia,3
Latvia,Cambodia,3
Latvia,Burma,3
Latvia,Dominica,3
Latvia,Northern Mariana Islands,3
Latvia,South Sudan,3
Latvia,Brunei,3
Latvia,Indonesia,3
Latvia,Macau,3
Latvia,Anguilla,3
Latvia,British Virgin Islands,3
Latvia,Laos,3
Latvia,Comoros,3
Latvia,Zambia,3
Latvia,Malawi,3
Latvia,Palau,3
Latvia,Botswana,3
Latvia,Papua New Guinea,3
Latvia,Sao Tome and Principe,3
Latvia,Mozambique,3
Latvia,Tuvalu,3
Latvia,Solomon Islands,3
Latvia,Vanuatu,3
Latvia,Tonga,3
Latvia,Eritrea,3
Latvia,Bhutan,3
Latvia,Falkland Islands,3
Latvia,Saint Vincent and the Grenadines,3
Latvia,East Timor,3
Latvia,New Caledonia,3
Latvia,Norfolk Island,3
Latvia,Nauru,3
Latvia,Saint Pierre and Miquelon,3
Latvia,Lesotho,3
Latvia,Swaziland,3
Latvia,Wallis and Futuna,3
Latvia,Micronesia,3
Latvia,Cocos (Keeling) Islands,4
Latvia,Christmas Island,3
Guam,Azerbaijan,3
Guam,Cote d'Ivoire,3
Guam,Burkina Faso,3
Guam,Mali,3
Guam,Benin,3
Guam,Togo,3
Guam,Niger,3
Guam,Cyprus,3
Guam,Liberia,3
Guam,Gambia,3
Guam,Sierra Leone,3
Guam,Guinea,3
Guam,Guinea-Bissau,3
Guam,Cameroon,3
Guam,Djibouti,3
Guam,Somalia,3
Guam,Croatia,3
Guam,Montenegro,3
Guam,French Guiana,3
Guam,Dominica,3
Guam,Oman,3
Guam,Cuba,3
Guam,Afghanistan,3
Guam,Serbia,3
Guam,Macedonia,3
Guam,Algeria,3
Guam,Hungary,3
Guam,Bosnia and Herzegovina,3
Guam,Tunisia,3
Guam,South Sudan,3
Guam,Tanzania,3
Guam,Georgia,3
Guam,Armenia,3
Guam,Suriname,3
Guam,Tajikistan,3
Guam,Kyrgyzstan,3
Guam,Iran,3
Guam,Libya,3
Guam,Chad,3
Guam,Anguilla,3
Guam,British Virgin Islands,3
Guam,Moldova,3
Guam,Romania,3
Guam,Bulgaria,3
Guam,Albania,3
Guam,Uganda,3
Guam,Gibraltar,3
Guam,Luxembourg,3
Guam,Guernsey,3
Guam,Jersey,3
Guam,Malta,3
Guam,Burundi,3
Guam,Rwanda,3
Guam,Angola,3
Guam,Lithuania,3
Guam,Congo (Kinshasa),3
Guam,Zimbabwe,3
Guam,Lebanon,3
Guam,Central African Republic,3
Guam,Congo (Brazzaville),3
Guam,Gabon,3
Guam,Slovenia,3
Guam,Mauritania,3
Guam,Madagascar,3
Guam,Equatorial Guinea,3
Guam,Mayotte,3
Guam,Comoros,3
Guam,Zambia,3
Guam,Malawi,3
Guam,Reunion,3
Guam,Western Sahara,3
Guam,Belarus,3
Guam,Estonia,3
Guam,Sudan,3
Guam,Seychelles,3
Guam,Turkmenistan,3
Guam,Isle of Man,3
Guam,Namibia,3
Guam,Botswana,3
Guam,North Korea,3
Guam,Slovakia,3
Guam,Sao Tome and Principe,3
Guam,Iraq,3
Guam,Yemen,3
Guam,Mozambique,3
Guam,Tuvalu,3
Guam,Greenland,3
Guam,Eritrea,3
Guam,Bhutan,3
Guam,Falkland Islands,3
Guam,Saint Vincent and the Grenadines,3
Guam,Saint Pierre and Miquelon,3
Guam,Faroe Islands,3
Guam,Lesotho,3
Guam,Swaziland,3
Guam,Wallis and Futuna,3
Guam,Cocos (Keeling) Islands,3
Jamaica,Cote d'Ivoire,3
Jamaica,Burkina Faso,3
Jamaica,Mali,3
Jamaica,Benin,3
Jamaica,Togo,3
Jamaica,Niger,3
Jamaica,Liberia,3
Jamaica,Gambia,3
Jamaica,Guinea,3
Jamaica,Guinea-Bissau,3
Jamaica,Cameroon,3
Jamaica,Djibouti,3
Jamaica,Somalia,3
Jamaica,Cambodia,3
Jamaica,Burma,3
Jamaica,French Guiana,3
Jamaica,Northern Mariana Islands,3
Jamaica,Nepal,3
Jamaica,Afghanistan,3
Jamaica,South Sudan,3
Jamaica,Brunei,3
Jamaica,Indonesia,3
Jamaica,Macau,3
Jamaica,Armenia,3
Jamaica,Kyrgyzstan,3
Jamaica,Chad,3
Jamaica,Burundi,3
Jamaica,Congo (Kinshasa),3
Jamaica,Central African Republic,3
Jamaica,Laos,3
Jamaica,Congo (Brazzaville),3
Jamaica,Gabon,3
Jamaica,Mauritania,3
Jamaica,Madagascar,3
Jamaica,Equatorial Guinea,3
Jamaica,Mayotte,3
Jamaica,Comoros,3
Jamaica,Zambia,3
Jamaica,Malawi,3
Jamaica,Reunion,3
Jamaica,Palau,3
Jamaica,Western Sahara,3
Jamaica,Sudan,3
Jamaica,Botswana,3
Jamaica,North Korea,3
Jamaica,Mongolia,3
Jamaica,Papua New Guinea,3
Jamaica,Sao Tome and Principe,3
Jamaica,Yemen,3
Jamaica,Mozambique,3
Jamaica,Tuvalu,3
Jamaica,Solomon Islands,3
Jamaica,Vanuatu,3
Jamaica,Tonga,3
Jamaica,Greenland,3
Jamaica,Eritrea,3
Jamaica,Bhutan,3
Jamaica,Falkland Islands,3
Jamaica,East Timor,3
Jamaica,New Caledonia,3
Jamaica,Norfolk Island,3
Jamaica,Nauru,3
Jamaica,Faroe Islands,3
Jamaica,Lesotho,3
Jamaica,Swaziland,3
Jamaica,Wallis and Futuna,3
Jamaica,Micronesia,3
Jamaica,Cocos (Keeling) Islands,4
Jamaica,Christmas Island,3
Suriname,Azerbaijan,3
Suriname,Cote d'Ivoire,3
Suriname,Burkina Faso,3
Suriname,Mali,3
Suriname,Senegal,3
Suriname,Benin,3
Suriname,Niger,3
Suriname,Philippines,3
Suriname,Liberia,3
Suriname,Gambia,3
Suriname,Sierra Leone,3
Suriname,Guinea,3
Suriname,Guinea-Bissau,3
Suriname,Cameroon,3
Suriname,Djibouti,3
Suriname,Somalia,3
Suriname,Australia,3
Suriname,Cambodia,3
Suriname,Burma,3
Suriname,Vietnam,3
Suriname,Bahamas,3
Suriname,Uzbekistan,3
Suriname,Montenegro,3
Suriname,Northern Mariana Islands,3
Suriname,Bangladesh,3
Suriname,Oman,3
Suriname,Nepal,3
Suriname,Guatemala,3
Suriname,Costa Rica,3
Suriname,Afghanistan,3
Suriname,Pakistan,3
Suriname,Algeria,3
Suriname,Bosnia and Herzegovina,3
Suriname,Nicaragua,3
Suriname,South Sudan,3
Suriname,Brunei,3
Suriname,Indonesia,3
Suriname,Macau,3
Suriname,Belize,3
Suriname,Honduras,3
Suriname,Armenia,3
Suriname,Guam,3
Suriname,Tajikistan,3
Suriname,Kyrgyzstan,3
Suriname,Libya,3
Suriname,Chad,3
Suriname,Moldova,3
Suriname,Bahrain,3
Suriname,Sri Lanka,3
Suriname,Albania,3
Suriname,New Zealand,3
Suriname,French Polynesia,3
Suriname,Bermuda,3
Suriname,Cayman Islands,3
Suriname,Turks and Caicos Islands,3
Suriname,El Salvador,3
Suriname,Uganda,3
Suriname,Gibraltar,3
Suriname,Fiji,3
Suriname,Ethiopia,3
Suriname,Burundi,3
Suriname,Congo (Kinshasa),3
Suriname,Lebanon,3
Suriname,Central African Republic,3
Suriname,Laos,3
Suriname,Congo (Brazzaville),3
Suriname,Gabon,3
Suriname,Mauritius,3
Suriname,Mauritania,3
Suriname,Madagascar,3
Suriname,Equatorial Guinea,3
Suriname,Mayotte,3
Suriname,Comoros,3
Suriname,Zambia,3
Suriname,Malawi,3
Suriname,Reunion,3
Suriname,Palau,3
Suriname,Maldives,3
Suriname,Western Sahara,3
Suriname,Sudan,3
Suriname,Seychelles,3
Suriname,Turkmenistan,3
Suriname,Isle of Man,3
Suriname,Namibia,3
Suriname,Botswana,3
Suriname,North Korea,3
Suriname,Mongolia,3
Suriname,Papua New Guinea,3
Suriname,Slovakia,3
Suriname,Sao Tome and Principe,3
Suriname,Yemen,3
Suriname,Mozambique,3
Suriname,Samoa,3
Suriname,Kiribati,3
Suriname,Tuvalu,4
Suriname,Solomon Islands,4
Suriname,Vanuatu,4
Suriname,Tonga,4
Suriname,Greenland,3
Suriname,Cook Islands,3
Suriname,American Samoa,3
Suriname,Eritrea,3
Suriname,Bhutan,3
Suriname,Falkland Islands,3
Suriname,East Timor,3
Suriname,New Caledonia,3
Suriname,Norfolk Island,4
Suriname,Nauru,4
Suriname,Marshall Islands,3
Suriname,Saint Pierre and Miquelon,3
Suriname,Faroe Islands,3
Suriname,Lesotho,3
Suriname,Swaziland,3
Suriname,Wallis and Futuna,4
Suriname,Micronesia,4
Suriname,Cocos (Keeling) Islands,5
Suriname,Christmas Island,4
Trinidad and Tobago,Cote d'Ivoire,3
Trinidad and Tobago,Burkina Faso,3
Trinidad and Tobago,Mali,3
Trinidad and Tobago,Benin,3
Trinidad and Tobago,Togo,3
Trinidad and Tobago,Niger,3
Trinidad and Tobago,Liberia,3
Trinidad and Tobago,Gambia,3
Trinidad and Tobago,Guinea,3
Trinidad and Tobago,Guinea-Bissau,3
Trinidad and Tobago,Cameroon,3
Trinidad and Tobago,Djibouti,3
Trinidad and Tobago,Somalia,3
Trinidad and Tobago,Cambodia,3
Trinidad and Tobago,Burma,3
Trinidad and Tobago,Vietnam,3
Trinidad and Tobago,Northern Mariana Islands,3
Trinidad and Tobago,Nepal,3
Trinidad and Tobago,Afghanistan,3
Trinidad and Tobago,Bosnia and Herzegovina,3
Trinidad and Tobago,South Sudan,3
Trinidad and Tobago,Tanzania,3
Trinidad and Tobago,Brunei,3
Trinidad and Tobago,Indonesia,3
Trinidad and Tobago,Macau,3
Trinidad and Tobago,Georgia,3
Trinidad and Tobago,Armenia,3
Trinidad and Tobago,Tajikistan,3
Trinidad and Tobago,Kyrgyzstan,3
Trinidad and Tobago,Chad,3
Trinidad and Tobago,Burundi,3
Trinidad and Tobago,Rwanda,3
Trinidad and Tobago,Congo (Kinshasa),3
Trinidad and Tobago,Zimbabwe,3
Trinidad and Tobago,Central African Republic,3
Trinidad and Tobago,Laos,3
Trinidad and Tobago,Congo (Brazzaville),3
Trinidad and Tobago,Gabon,3
Trinidad and Tobago,Mauritania,3
Trinidad and Tobago,Madagascar,3
Trinidad and Tobago,Equatorial Guinea,3
Trinidad and Tobago,Mayotte,3
Trinidad and Tobago,Comoros,3
Trinidad and Tobago,Zambia,3
Trinidad and Tobago,Malawi,3
Trinidad and Tobago,Reunion,3
Trinidad and Tobago,Palau,3
Trinidad and Tobago,Western Sahara,3
Trinidad and Tobago,Sudan,3
Trinidad and Tobago,Seychelles,3
Trinidad and Tobago,Namibia,3
Trinidad and Tobago,Botswana,3
Trinidad and Tobago,North Korea,3
Trinidad and Tobago,Mongolia,3
Trinidad and Tobago,Papua New Guinea,3
Trinidad and Tobago,Sao Tome and Principe,3
Trinidad and Tobago,Iraq,3
Trinidad and Tobago,Yemen,3
Trinidad and Tobago,Mozambique,3
Trinidad and Tobago,Tuvalu,3
Trinidad and Tobago,Solomon Islands,3
Trinidad and Tobago,Vanuatu,3
Trinidad and Tobago,Tonga,3
Trinidad and Tobago,Greenland,3
Trinidad and Tobago,Eritrea,3
Trinidad and Tobago,Bhutan,3
Trinidad and Tobago,Falkland Islands,3
Trinidad and Tobago,East Timor,3
Trinidad and Tobago,New Caledonia,3
Trinidad and Tobago,Norfolk Island,3
Trinidad and Tobago,Nauru,3
Trinidad and Tobago,Faroe Islands,3
Trinidad and Tobago,Lesotho,3
Trinidad and Tobago,Swaziland,3
Trinidad and Tobago,Wallis and Futuna,3
Trinidad and Tobago,Micronesia,3
Trinidad and Tobago,Cocos (Keeling) Islands,4
Trinidad and Tobago,Christmas Island,3
Haiti,Azerbaijan,3
Haiti,Cote d'Ivoire,3
Haiti,Burkina Faso,3
Haiti,Mali,3
Haiti,Benin,3
Haiti,Togo,3
Haiti,Niger,3
Haiti,Cyprus,3
Haiti,Liberia,3
Haiti,Gambia,3
Haiti,Sierra Leone,3
Haiti,Guinea,3
Haiti,Guinea-Bissau,3
Haiti,Cameroon,3
Haiti,Djibouti,3
Haiti,Somalia,3
Haiti,Kenya,3
Haiti,Thailand,3
Haiti,Singapore,3
Haiti,Malaysia,3
Haiti,Cambodia,3
Haiti,Burma,3
Haiti,Vietnam,3
Haiti,Croatia,3
Haiti,Uzbekistan,3
Haiti,Montenegro,3
Haiti,French Guiana,3
Haiti,Northern Mariana Islands,3
Haiti,Bangladesh,3
Haiti,Oman,3
Haiti,Nepal,3
Haiti,Afghanistan,3
Haiti,Serbia,3
Haiti,Macedonia,3
Haiti,Hungary,3
Haiti,Czech Republic,3
Haiti,Bosnia and Herzegovina,3
Haiti,South Sudan,3
Haiti,Tanzania,3
Haiti,Brunei,3
Haiti,Indonesia,3
Haiti,Macau,3
Haiti,Georgia,3
Haiti,Armenia,3
Haiti,Tajikistan,3
Haiti,Kazakhstan,3
Haiti,Kyrgyzstan,3
Haiti,Iran,3
Haiti,Libya,3
Haiti,Chad,3
Haiti,Moldova,3
Haiti,Romania,3
Haiti,Bahrain,3
Haiti,Sri Lanka,3
Haiti,Bulgaria,3
Haiti,Albania,3
Haiti,Uganda,3
Haiti,Gibraltar,3
Haiti,Luxembourg,3
Haiti,Guernsey,3
Haiti,Jersey,3
Haiti,Malta,3
Haiti,Burundi,3
Haiti,Rwanda,3
Haiti,Angola,3
Haiti,Lithuania,3
Haiti,Congo (Kinshasa),3
Haiti,Zimbabwe,3
Haiti,Lebanon,3
Haiti,Central African Republic,3
Haiti,Laos,3
Haiti,Congo (Brazzaville),3
Haiti,Gabon,3
Haiti,Slovenia,3
Haiti,Mauritius,3
Haiti,Mauritania,3
Haiti,Madagascar,3
Haiti,Equatorial Guinea,3
Haiti,Mayotte,3
Haiti,Comoros,4
Haiti,Zambia,3
Haiti,Malawi,3
Haiti,Reunion,3
Haiti,Palau,3
Haiti,Maldives,3
Haiti,Western Sahara,3
Haiti,Belarus,3
Haiti,Estonia,3
Haiti,Sudan,3
Haiti,Seychelles,3
Haiti,Turkmenistan,3
Haiti,Isle of Man,3
Haiti,Namibia,3
Haiti,Botswana,3
Haiti,North Korea,3
Haiti,Mongolia,3
Haiti,Papua New Guinea,3
Haiti,Slovakia,3
Haiti,Sao Tome and Principe,3
Haiti,Iraq,3
Haiti,Yemen,3
Haiti,Mozambique,3
Haiti,Tuvalu,3
Haiti,Solomon Islands,3
Haiti,Vanuatu,3
Haiti,Tonga,3
Haiti,Greenland,3
Haiti,Eritrea,3
Haiti,Bhutan,3
Haiti,Falkland Islands,3
Haiti,Saint Vincent and the Grenadines,3
Haiti,East Timor,3
Haiti,New Caledonia,3
Haiti,Norfolk Island,3
Haiti,Nauru,3
Haiti,Faroe Islands,3
Haiti,Lesotho,3
Haiti,Swaziland,3
Haiti,Wallis and Futuna,3
Haiti,Micronesia,3
Haiti,Cocos (Keeling) Islands,4
Haiti,Christmas Island,3
Tajikistan,Cote d'Ivoire,3
Tajikistan,Burkina Faso,3
Tajikistan,Mali,3
Tajikistan,Benin,3
Tajikistan,Togo,3
Tajikistan,Ecuador,3
Tajikistan,Liberia,3
Tajikistan,Gambia,3
Tajikistan,Sierra Leone,3
Tajikistan,Guinea,3
Tajikistan,Guinea-Bissau,3
Tajikistan,Bahamas,3
Tajikistan,Aruba,3
Tajikistan,Antigua and Barbuda,3
Tajikistan,Guadeloupe,3
Tajikistan,French Guiana,3
Tajikistan,Martinique,3
Tajikistan,Dominica,3
Tajikistan,Saint Lucia,3
Tajikistan,Guatemala,3
Tajikistan,Costa Rica,3
Tajikistan,Panama,3
Tajikistan,Nicaragua,3
Tajikistan,Saint Kitts and Nevis,3
Tajikistan,Uruguay,3
Tajikistan,Paraguay,3
Tajikistan,Chile,3
Tajikistan,Belize,3
Tajikistan,Honduras,3
Tajikistan,Guam,3
Tajikistan,Suriname,3
Tajikistan,Haiti,3
Tajikistan,Chad,3
Tajikistan,Anguilla,3
Tajikistan,British Virgin Islands,3
Tajikistan,Virgin Islands,3
Tajikistan,French Polynesia,3
Tajikistan,Bermuda,3
Tajikistan,Barbados,3
Tajikistan,Cayman Islands,3
Tajikistan,Turks and Caicos Islands,3
Tajikistan,Peru,3
Tajikistan,El Salvador,3
Tajikistan,Gibraltar,3
Tajikistan,Grenada,3
Tajikistan,Fiji,3
Tajikistan,Bolivia,3
Tajikistan,Burundi,3
Tajikistan,Zimbabwe,3
Tajikistan,Central African Republic,3
Tajikistan,Congo (Brazzaville),3
Tajikistan,Gabon,3
Tajikistan,Mauritania,3
Tajikistan,Madagascar,3
Tajikistan,Equatorial Guinea,3
Tajikistan,Mayotte,3
Tajikistan,Comoros,3
Tajikistan,Malawi,3
Tajikistan,Palau,3
Tajikistan,Western Sahara,3
Tajikistan,Isle of Man,3
Tajikistan,Botswana,3
Tajikistan,Guyana,3
Tajikistan,Papua New Guinea,3
Tajikistan,Slovakia,3
Tajikistan,Sao Tome and Principe,3
Tajikistan,Mozambique,3
Tajikistan,Samoa,3
Tajikistan,Kiribati,3
Tajikistan,Tuvalu,4
Tajikistan,Solomon Islands,3
Tajikistan,Vanuatu,3
Tajikistan,Tonga,3
Tajikistan,Greenland,3
Tajikistan,Cook Islands,3
Tajikistan,American Samoa,3
Tajikistan,Eritrea,3
Tajikistan,Falkland Islands,3
Tajikistan,Saint Vincent and the Grenadines,3
Tajikistan,East Timor,3
Tajikistan,New Caledonia,3
Tajikistan,Norfolk Island,3
Tajikistan,Nauru,3
Tajikistan,Marshall Islands,3
Tajikistan,Saint Pierre and Miquelon,3
Tajikistan,Faroe Islands,3
Tajikistan,Lesotho,3
Tajikistan,Swaziland,3
Tajikistan,Wallis and Futuna,4
Tajikistan,Micronesia,4
Tajikistan,Cocos (Keeling) Islands,4
Tajikistan,Christmas Island,3
Kazakhstan,Cote d'Ivoire,3
Kazakhstan,Burkina Faso,3
Kazakhstan,Mali,3
Kazakhstan,Benin,3
Kazakhstan,Togo,3
Kazakhstan,Liberia,3
Kazakhstan,Gambia,3
Kazakhstan,Guinea,3
Kazakhstan,Guinea-Bissau,3
Kazakhstan,Guadeloupe,3
Kazakhstan,French Guiana,3
Kazakhstan,Martinique,3
Kazakhstan,Dominica,3
Kazakhstan,Guatemala,3
Kazakhstan,Costa Rica,3
Kazakhstan,Nicaragua,3
Kazakhstan,Saint Kitts and Nevis,3
Kazakhstan,Uruguay,3
Kazakhstan,Paraguay,3
Kazakhstan,Chile,3
Kazakhstan,Belize,3
Kazakhstan,Honduras,3
Kazakhstan,Haiti,3
Kazakhstan,Chad,3
Kazakhstan,Anguilla,3
Kazakhstan,British Virgin Islands,3
Kazakhstan,Virgin Islands,3
Kazakhstan,French Polynesia,3
Kazakhstan,Cayman Islands,3
Kazakhstan,Turks and Caicos Islands,3
Kazakhstan,El Salvador,3
Kazakhstan,Grenada,3
Kazakhstan,Bolivia,3
Kazakhstan,Burundi,3
Kazakhstan,Central African Republic,3
Kazakhstan,Congo (Brazzaville),3
Kazakhstan,Gabon,3
Kazakhstan,Mauritania,3
Kazakhstan,Equatorial Guinea,3
Kazakhstan,Mayotte,3
Kazakhstan,Comoros,3
Kazakhstan,Malawi,3
Kazakhstan,Western Sahara,3
Kazakhstan,Botswana,3
Kazakhstan,Guyana,3
Kazakhstan,Sao Tome and Principe,3
Kazakhstan,Mozambique,3
Kazakhstan,Samoa,3
Kazakhstan,Kiribati,3
Kazakhstan,Tuvalu,3
Kazakhstan,Solomon Islands,3
Kazakhstan,Vanuatu,3
Kazakhstan,Tonga,3
Kazakhstan,Greenland,3
Kazakhstan,Cook Islands,3
Kazakhstan,American Samoa,3
Kazakhstan,Eritrea,3
Kazakhstan,Falkland Islands,3
Kazakhstan,Saint Vincent and the Grenadines,3
Kazakhstan,East Timor,3
Kazakhstan,New Caledonia,3
Kazakhstan,Norfolk Island,3
Kazakhstan,Nauru,3
Kazakhstan,Marshall Islands,3
Kazakhstan,Saint Pierre and Miquelon,3
Kazakhstan,Faroe Islands,3
Kazakhstan,Lesotho,3
Kazakhstan,Swaziland,3
Kazakhstan,Wallis and Futuna,3
Kazakhstan,Micronesia,3
Kazakhstan,Cocos (Keeling) Islands,4
Kazakhstan,Christmas Island,3
Kyrgyzstan,Cote d'Ivoire,3
Kyrgyzstan,Burkina Faso,3
Kyrgyzstan,Mali,3
Kyrgyzstan,Benin,3
Kyrgyzstan,Togo,3
Kyrgyzstan,Colombia,3
Kyrgyzstan,Ecuador,3
Kyrgyzstan,Liberia,3
Kyrgyzstan,Gambia,3
Kyrgyzstan,Sierra Leone,3
Kyrgyzstan,Guinea,3
Kyrgyzstan,Guinea-Bissau,3
Kyrgyzstan,Bahamas,3
Kyrgyzstan,Aruba,3
Kyrgyzstan,Venezuela,3
Kyrgyzstan,Netherlands Antilles,3
Kyrgyzstan,Antigua and Barbuda,3
Kyrgyzstan,Guadeloupe,3
Kyrgyzstan,French Guiana,3
Kyrgyzstan,Martinique,3
Kyrgyzstan,Dominica,4
Kyrgyzstan,Saint Lucia,3
Kyrgyzstan,Argentina,3
Kyrgyzstan,Guatemala,3
Kyrgyzstan,Costa Rica,3
Kyrgyzstan,Panama,3
Kyrgyzstan,Nicaragua,3
Kyrgyzstan,Saint Kitts and Nevis,3
Kyrgyzstan,Uruguay,3
Kyrgyzstan,Paraguay,3
Kyrgyzstan,Chile,3
Kyrgyzstan,Belize,3
Kyrgyzstan,Honduras,3
Kyrgyzstan,Guam,3
Kyrgyzstan,Jamaica,3
Kyrgyzstan,Suriname,3
Kyrgyzstan,Trinidad and Tobago,3
Kyrgyzstan,Haiti,3
Kyrgyzstan,Chad,3
Kyrgyzstan,Anguilla,4
Kyrgyzstan,Puerto Rico,3
Kyrgyzstan,British Virgin Islands,4
Kyrgyzstan,Virgin Islands,3
Kyrgyzstan,French Polynesia,3
Kyrgyzstan,Bermuda,3
Kyrgyzstan,Barbados,3
Kyrgyzstan,Cayman Islands,3
Kyrgyzstan,Turks and Caicos Islands,3
Kyrgyzstan,Peru,3
Kyrgyzstan,El Salvador,3
Kyrgyzstan,Gibraltar,3
Kyrgyzstan,Grenada,3
Kyrgyzstan,Fiji,3
Kyrgyzstan,Bolivia,3
Kyrgyzstan,Guernsey,3
Kyrgyzstan,Jersey,3
Kyrgyzstan,Burundi,3
Kyrgyzstan,Zimbabwe,3
Kyrgyzstan,Central African Republic,3
Kyrgyzstan,Congo (Brazzaville),3
Kyrgyzstan,Gabon,3
Kyrgyzstan,Mauritania,3
Kyrgyzstan,Madagascar,3
Kyrgyzstan,Equatorial Guinea,3
Kyrgyzstan,Mayotte,3
Kyrgyzstan,Comoros,3
Kyrgyzstan,Malawi,3
Kyrgyzstan,Reunion,3
Kyrgyzstan,Palau,3
Kyrgyzstan,Western Sahara,3
Kyrgyzstan,Cape Verde,3
Kyrgyzstan,Iceland,3
Kyrgyzstan,Isle of Man,3
Kyrgyzstan,Namibia,3
Kyrgyzstan,Botswana,3
Kyrgyzstan,Guyana,3
Kyrgyzstan,Papua New Guinea,3
Kyrgyzstan,Slovakia,3
Kyrgyzstan,Sao Tome and Principe,3
Kyrgyzstan,Mozambique,3
Kyrgyzstan,Samoa,3
Kyrgyzstan,Kiribati,3
Kyrgyzstan,Tuvalu,4
Kyrgyzstan,Solomon Islands,3
Kyrgyzstan,Vanuatu,3
Kyrgyzstan,Tonga,3
Kyrgyzstan,Greenland,3
Kyrgyzstan,Cook Islands,3
Kyrgyzstan,American Samoa,3
Kyrgyzstan,Eritrea,3
Kyrgyzstan,Bhutan,3
Kyrgyzstan,Falkland Islands,4
Kyrgyzstan,Saint Vincent and the Grenadines,4
Kyrgyzstan,East Timor,3
Kyrgyzstan,New Caledonia,3
Kyrgyzstan,Norfolk Island,3
Kyrgyzstan,Nauru,3
Kyrgyzstan,Marshall Islands,3
Kyrgyzstan,Saint Pierre and Miquelon,3
Kyrgyzstan,Faroe Islands,3
Kyrgyzstan,Lesotho,3
Kyrgyzstan,Swaziland,3
Kyrgyzstan,Wallis and Futuna,4
Kyrgyzstan,Micronesia,4
Kyrgyzstan,Cocos (Keeling) Islands,4
Kyrgyzstan,Christmas Island,3
Iran,Gambia,3
Iran,Guinea-Bissau,3
Iran,Dominica,3
Iran,Guatemala,3
Iran,Costa Rica,3
Iran,Nicaragua,3
Iran,Saint Kitts and Nevis,3
Iran,Uruguay,3
Iran,Paraguay,3
Iran,Belize,3
Iran,Honduras,3
Iran,Guam,3
Iran,Anguilla,3
Iran,British Virgin Islands,3
Iran,French Polynesia,3
Iran,Cayman Islands,3
Iran,Turks and Caicos Islands,3
Iran,El Salvador,3
Iran,Grenada,3
Iran,Fiji,3
Iran,Bolivia,3
Iran,Burundi,3
Iran,Equatorial Guinea,3
Iran,Comoros,3
Iran,Malawi,3
Iran,Palau,3
Iran,Western Sahara,3
Iran,Botswana,3
Iran,Guyana,3
Iran,Papua New Guinea,3
Iran,Sao Tome and Principe,3
Iran,Mozambique,3
Iran,Samoa,3
Iran,Kiribati,3
Iran,Tuvalu,4
Iran,Solomon Islands,3
Iran,Vanuatu,3
Iran,Tonga,3
Iran,Greenland,3
Iran,Cook Islands,3
Iran,American Samoa,3
Iran,Falkland Islands,3
Iran,Saint Vincent and the Grenadines,3
Iran,East Timor,3
Iran,New Caledonia,3
Iran,Norfolk Island,3
Iran,Nauru,3
Iran,Marshall Islands,3
Iran,Saint Pierre and Miquelon,3
Iran,Faroe Islands,3
Iran,Lesotho,3
Iran,Swaziland,3
Iran,Wallis and Futuna,4
Iran,Micronesia,4
Iran,Cocos (Keeling) Islands,4
Iran,Christmas Island,3
Ukraine,Guinea-Bissau,3
Ukraine,Dominica,3
Ukraine,Northern Mariana Islands,3
Ukraine,Anguilla,3
Ukraine,British Virgin Islands,3
Ukraine,Comoros,3
Ukraine,Malawi,3
Ukraine,Palau,3
Ukraine,Botswana,3
Ukraine,Papua New Guinea,3
Ukraine,Tuvalu,3
Ukraine,Solomon Islands,3
Ukraine,Vanuatu,3
Ukraine,Tonga,3
Ukraine,Greenland,3
Ukraine,Eritrea,3
Ukraine,Bhutan,3
Ukraine,Falkland Islands,3
Ukraine,Saint Vincent and the Grenadines,3
Ukraine,East Timor,3
Ukraine,New Caledonia,3
Ukraine,Norfolk Island,3
Ukraine,Nauru,3
Ukraine,Saint Pierre and Miquelon,3
Ukraine,Lesotho,3
Ukraine,Swaziland,3
Ukraine,Wallis and Futuna,3
Ukraine,Micronesia,3
Ukraine,Cocos (Keeling) Islands,4
Ukraine,Christmas Island,3
Jordan,Guinea-Bissau,3
Jordan,Dominica,3
Jordan,Northern Mariana Islands,3
Jordan,Anguilla,3
Jordan,British Virgin Islands,3
Jordan,Burundi,3
Jordan,Comoros,3
Jordan,Malawi,3
Jordan,Palau,3
Jordan,Botswana,3
Jordan,Papua New Guinea,3
Jordan,Sao Tome and Principe,3
Jordan,Mozambique,3
Jordan,Tuvalu,3
Jordan,Solomon Islands,3
Jordan,Vanuatu,3
Jordan,Tonga,3
Jordan,Greenland,3
Jordan,Falkland Islands,3
Jordan,Saint Vincent and the Grenadines,3
Jordan,East Timor,3
Jordan,New Caledonia,3
Jordan,Norfolk Island,3
Jordan,Nauru,3
Jordan,Faroe Islands,3
Jordan,Lesotho,3
Jordan,Swaziland,3
Jordan,Wallis and Futuna,3
Jordan,Micronesia,3
Jordan,Cocos (Keeling) Islands,4
Jordan,Christmas Island,3
Libya,Cambodia,3
Libya,Burma,3
Libya,Aruba,3
Libya,Netherlands Antilles,3
Libya,Guadeloupe,3
